timestamp,airspeed_timestamp_rel,distance_sensor_timestamp_rel,gps_timestamp_rel,optical_flow_timestamp_rel,vehicle_air_data_timestamp_rel,vehicle_magnetometer_timestamp_rel,vision_attitude_timestamp_rel,vision_position_timestamp_rel
1402635438,32767,32767,32767,32767,-67,32767,32767,32767
1402639438,32767,-23,32767,-23,32767,32767,32767,32767
1402643438,32767,32767,32767,32767,32767,32767,32767,32767
1402647438,32767,32767,32767,32767,-67,-58,32767,32767
1402651438,32767,32767,32767,32767,32767,32767,32767,32767
1402655439,32767,32767,32767,32767,32767,32767,-63,-63
1402659439,32767,32767,32767,32767,-82,32767,32767,32767
1402663440,32767,32767,32767,32767,32767,32767,32767,32767
1402667441,32767,32767,32767,32767,32767,32767,32767,32767
1402671440,32767,32767,32767,32767,32767,-62,32767,32767
1402675438,32767,32767,32767,32767,32767,32767,-79,-79
1402679438,32767,32767,32767,32767,-52,32767,32767,32767
1402683441,32767,32767,32767,32767,32767,32767,32767,32767
1402687438,32767,32767,32767,32767,32767,32767,32767,32767
1402691438,32767,32767,32767,32767,-62,32767,-52,-52
1402695441,32767,32767,32767,32767,32767,-82,32767,32767
1402699438,32767,32767,32767,32767,32767,32767,32767,32767
1402703438,32767,32767,32767,32767,-69,32767,32767,32767
1402707438,32767,32767,32767,32767,32767,32767,32767,32767
1402711439,32767,32767,32767,32767,32767,32767,-58,-58
1402715438,32767,32767,32767,32767,32767,32767,32767,32767
1402719441,32767,32767,32767,32767,32767,-88,32767,32767
1402723438,32767,32767,32767,32767,32767,32767,32767,32767
1402727438,32767,32767,32767,32767,-68,32767,32767,32767
1402731439,32767,32767,32767,32767,32767,32767,32767,32767
1402735438,32767,32767,32767,32767,32767,32767,32767,32767
1402739441,32767,32767,32767,32767,-82,32767,32767,32767
1402743438,32767,-26,32767,-26,32767,-82,32767,32767
1402747438,32767,32767,32767,32767,32767,32767,-72,-72
1402751439,32767,32767,32767,32767,-72,32767,32767,32767
1402755440,32767,32767,32767,32767,32767,32767,32767,32767
1402759438,32767,32767,32767,32767,32767,32767,32767,32767
1402763438,32767,32767,32767,32767,32767,-61,-51,-51
1402767438,32767,32767,32767,32767,32767,32767,32767,32767
1402771439,32767,32767,32767,32767,32767,32767,32767,32767
1402775438,32767,32767,32767,32767,-82,32767,32767,32767
1402779441,32767,32767,32767,32767,32767,32767,32767,32767
1402791438,32767,32767,32767,32767,32767,32767,32767,32767
1402795439,32767,32767,32767,32767,-52,32767,32767,32767
1402799438,32767,32767,32767,32767,32767,32767,32767,32767
1402803438,32767,32767,32767,32767,32767,32767,-62,-62
1402807438,32767,32767,32767,32767,32767,-52,32767,32767
1402811442,32767,32767,32767,32767,32767,32767,32767,32767
1402815438,32767,32767,-41,32767,32767,32767,32767,32767
1402819441,32767,32767,32767,32767,-67,32767,32767,32767
1402823438,32767,32767,32767,32767,32767,32767,32767,32767
1402827438,32767,32767,32767,32767,32767,32767,32767,32767
1402831438,32767,32767,32767,32767,-70,-61,32767,32767
1402835439,32767,32767,32767,32767,32767,32767,32767,32767
1402839438,32767,32767,32767,32767,32767,32767,-76,-76
1402843439,32767,-2,32767,-2,-82,32767,32767,32767
1402847440,32767,32767,32767,32767,32767,32767,32767,32767
1402851438,32767,32767,32767,32767,32767,32767,32767,32767
1402855438,32767,32767,32767,32767,32767,-65,-42,-42
1402859438,32767,32767,32767,32767,32767,32767,32767,32767
1402863438,32767,32767,32767,32767,-52,32767,32767,32767
1402867438,32767,32767,32767,32767,32767,32767,32767,32767
1402871439,32767,32767,32767,32767,32767,32767,32767,32767
1402875440,32767,32767,32767,32767,-62,32767,-62,-62
1402879439,32767,32767,32767,32767,32767,-82,32767,32767
1402883438,32767,32767,32767,32767,32767,32767,32767,32767
1402887438,32767,32767,32767,32767,-70,32767,32767,32767
1402891438,32767,32767,32767,32767,32767,32767,32767,32767
1402895438,32767,32767,32767,32767,32767,32767,-71,-71
1402899438,32767,32767,32767,32767,32767,32767,32767,32767
1402903438,32767,32767,32767,32767,32767,-82,32767,32767
1402907439,32767,32767,32767,32767,32767,32767,32767,32767
1402911438,32767,32767,32767,32767,-67,32767,32767,32767
1402915439,32767,32767,32767,32767,32767,32767,32767,32767
1402919439,32767,32767,32767,32767,32767,32767,32767,32767
1402923439,32767,32767,32767,32767,-62,32767,32767,32767
1402927438,32767,32767,32767,32767,32767,-82,-49,-49
1402931439,32767,32767,32767,32767,32767,32767,32767,32767
1402935438,32767,32767,32767,32767,-70,32767,32767,32767
1402939440,32767,32767,32767,32767,32767,32767,32767,32767
1402943438,32767,32767,32767,32767,32767,32767,32767,32767
1402947442,32767,4,32767,4,32767,32767,-54,-54
1402951438,32767,32767,32767,32767,32767,32767,32767,32767
1402955438,32767,32767,32767,32767,32767,-62,32767,32767
1402959438,32767,32767,32767,32767,-67,32767,32767,32767
1402963441,32767,32767,32767,32767,32767,32767,32767,32767
1402968238,32767,32767,32767,32767,32767,32767,-76,-76
1402972239,32767,32767,32767,32767,-90,32767,32767,32767
1402976238,32767,32767,32767,32767,32767,-50,32767,32767
1402980238,32767,32767,32767,32767,-56,32767,32767,32767
1403000238,32767,32767,32767,32767,32767,-67,32767,32767
1403004238,32767,32767,32767,32767,-63,32767,32767,32767
1403008238,32767,32767,32767,32767,32767,32767,32767,32767
1403012238,32767,32767,32767,32767,32767,32767,32767,32767
1403016238,32767,32767,-49,32767,-69,32767,32767,32767
1403020238,32767,32767,32767,32767,32767,32767,32767,32767
1403024240,32767,32767,32767,32767,32767,-71,-96,-96
1403028238,32767,32767,32767,32767,-60,32767,32767,32767
1403032238,32767,32767,32767,32767,32767,32767,32767,32767
1403036238,32767,32767,32767,32767,32767,32767,32767,32767
1403040238,32767,32767,32767,32767,32767,32767,-67,-67
1403044238,32767,32767,32767,32767,32767,32767,32767,32767
1403048238,32767,32767,32767,32767,32767,-69,32767,32767
1403052239,32767,32767,32767,32767,-66,32767,32767,32767
1403056238,32767,-27,32767,-27,32767,32767,32767,32767
1403060238,32767,32767,32767,32767,32767,32767,-76,-76
1403064238,32767,32767,32767,32767,-70,32767,32767,32767
1403068238,32767,32767,32767,32767,32767,32767,32767,32767
1403072238,32767,32767,32767,32767,32767,-70,32767,32767
1403076238,32767,32767,32767,32767,-69,32767,-50,-50
1403080238,32767,32767,32767,32767,32767,32767,32767,32767
1403084238,32767,32767,32767,32767,32767,32767,32767,32767
1403088238,32767,32767,32767,32767,32767,32767,32767,32767
1403092238,32767,32767,32767,32767,32767,-70,32767,32767
1403096238,32767,32767,32767,32767,32767,32767,32767,32767
1403100238,32767,32767,32767,32767,-70,32767,32767,32767
1403104238,32767,32767,32767,32767,32767,32767,32767,32767
1403108238,32767,32767,32767,32767,32767,32767,32767,32767
1403112238,32767,32767,32767,32767,-69,32767,-56,-56
1403116238,32767,32767,32767,32767,32767,-63,32767,32767
1403120238,32767,32767,32767,32767,32767,32767,32767,32767
1403124238,32767,32767,32767,32767,-63,32767,32767,32767
1403128238,32767,32767,32767,32767,32767,32767,32767,32767
1403132238,32767,32767,32767,32767,32767,32767,-74,-74
1403136238,32767,32767,32767,32767,32767,32767,32767,32767
1403140238,32767,32767,32767,32767,32767,-61,32767,32767
1403144238,32767,32767,32767,32767,32767,32767,32767,32767
1403148238,32767,32767,32767,32767,-66,32767,32767,32767
1403152238,32767,32767,32767,32767,32767,32767,-80,-80
1403156238,32767,32767,32767,32767,32767,32767,32767,32767
1403160239,32767,-20,32767,-20,-73,32767,32767,32767
1403164238,32767,32767,32767,32767,32767,-53,32767,32767
1403168238,32767,32767,32767,32767,32767,32767,-50,-50
1403172238,32767,32767,32767,32767,-66,32767,32767,32767
1403176238,32767,32767,32767,32767,32767,32767,32767,32767
1403180252,32767,32767,32767,32767,32767,32767,32767,32767
1403184238,32767,32767,32767,32767,32767,-49,32767,32767
1403212238,32767,32767,32767,32767,32767,32767,32767,32767
1403216238,32767,32767,-49,32767,-70,32767,32767,32767
1403220241,32767,32767,32767,32767,32767,32767,32767,32767
1403224238,32767,32767,32767,32767,32767,32767,32767,32767
1403228239,32767,32767,32767,32767,32767,32767,32767,32767
1403232238,32767,32767,32767,32767,32767,-69,32767,32767
1403236238,32767,32767,32767,32767,32767,32767,32767,32767
1403240238,32767,32767,32767,32767,-70,32767,32767,32767
1403244238,32767,32767,32767,32767,32767,32767,32767,32767
1403248238,32767,32767,32767,32767,32767,32767,32767,32767
1403252238,32767,32767,32767,32767,-67,32767,32767,32767
1403256239,32767,32767,32767,32767,32767,-69,32767,32767
1403260238,32767,32767,32767,32767,32767,32767,32767,32767
1403264238,32767,-28,32767,-28,-67,32767,32767,32767
1403268238,32767,32767,32767,32767,32767,32767,32767,32767
1403272238,32767,32767,32767,32767,32767,32767,32767,32767
1403276238,32767,32767,32767,32767,32767,32767,32767,32767
1403280238,32767,32767,32767,32767,32767,-73,32767,32767
1403284238,32767,32767,32767,32767,32767,32767,32767,32767
1403288238,32767,32767,32767,32767,-73,32767,32767,32767
1403292238,32767,32767,32767,32767,32767,32767,32767,32767
1403296238,32767,32767,32767,32767,32767,32767,32767,32767
1403300238,32767,32767,32767,32767,-68,-60,32767,32767
1403304238,32767,32767,32767,32767,32767,32767,32767,32767
1403308238,32767,32767,32767,32767,32767,32767,32767,32767
1403312239,32767,32767,32767,32767,-69,32767,32767,32767
1403316238,32767,32767,32767,32767,32767,32767,32767,32767
1403320238,32767,32767,32767,32767,32767,32767,32767,32767
1403324238,32767,32767,32767,32767,32767,-61,32767,32767
1403328238,32767,32767,32767,32767,32767,32767,32767,32767
1403332238,32767,32767,32767,32767,32767,32767,32767,32767
1403336238,32767,32767,32767,32767,-73,32767,-90,-90
1403340238,32767,32767,32767,32767,32767,32767,32767,32767
1403344239,32767,32767,32767,32767,32767,32767,32767,32767
1403348241,32767,32767,32767,32767,-55,32767,32767,32767
1403352239,32767,32767,32767,32767,32767,-87,-63,-63
1403356238,32767,32767,32767,32767,32767,32767,32767,32767
1403360238,32767,32767,32767,32767,-69,32767,32767,32767
1403364239,32767,-1,32767,-1,32767,32767,32767,32767
1403368239,32767,32767,32767,32767,32767,32767,32767,32767
1403372238,32767,32767,32767,32767,32767,32767,32767,32767
1403376238,32767,32767,32767,32767,32767,-67,32767,32767
1403380238,32767,32767,32767,32767,32767,32767,32767,32767
1403384238,32767,32767,32767,32767,-70,32767,32767,32767
1403388238,32767,32767,32767,32767,32767,32767,-69,-69
1403392239,32767,32767,32767,32767,32767,32767,32767,32767
1403396239,32767,32767,32767,32767,-57,32767,32767,32767
1403400238,32767,32767,32767,32767,32767,-88,32767,32767
1403404240,32767,32767,32767,32767,32767,32767,-44,-44
1403408238,32767,32767,32767,32767,-70,32767,32767,32767
1403413041,32767,32767,32767,32767,32767,32767,32767,32767
1403417060,32767,32767,-47,32767,32767,32767,32767,32767
1403421038,32767,32767,32767,32767,32767,-61,32767,32767
1403425040,32767,32767,32767,32767,32767,32767,-66,-66
1403429040,32767,32767,32767,32767,32767,32767,32767,32767
1403433038,32767,32767,32767,32767,-69,32767,32767,32767
1403437040,32767,32767,32767,32767,32767,32767,32767,32767
1403441038,32767,32767,32767,32767,-48,32767,32767,32767
1403445060,32767,32767,32767,32767,32767,-58,-71,-71
1403449038,32767,32767,32767,32767,32767,32767,32767,32767
1403453038,32767,32767,32767,32767,32767,32767,32767,32767
1403457038,32767,32767,32767,32767,-70,32767,32767,32767
1403461038,32767,32767,32767,32767,32767,32767,32767,32767
1403465038,32767,32767,32767,32767,32767,32767,32767,32767
1403469039,32767,32767,32767,32767,32767,-67,32767,32767
1403473060,32767,-28,32767,-28,32767,32767,32767,32767
1403477038,32767,32767,32767,32767,-48,32767,-44,-44
1403481039,32767,32767,32767,32767,32767,32767,32767,32767
1403485040,32767,32767,32767,32767,32767,32767,32767,32767
1403489038,32767,32767,32767,32767,-48,32767,32767,32767
1403493038,32767,32767,32767,32767,32767,-66,32767,32767
1403497038,32767,32767,32767,32767,32767,32767,-53,-53
1403501060,32767,32767,32767,32767,32767,32767,32767,32767
1403505041,32767,32767,32767,32767,-71,32767,32767,32767
1403509038,32767,32767,32767,32767,32767,32767,32767,32767
1403513038,32767,32767,32767,32767,32767,32767,32767,32767
1403517038,32767,32767,32767,32767,32767,-66,-66,-66
1403521038,32767,32767,32767,32767,32767,32767,32767,32767
1403525038,32767,32767,32767,32767,32767,32767,32767,32767
1403529058,32767,32767,32767,32767,-67,32767,32767,32767
1403533038,32767,32767,32767,32767,32767,32767,32767,32767
1403537038,32767,32767,32767,32767,32767,32767,-73,-73
1403541039,32767,32767,32767,32767,-68,-60,32767,32767
1403545040,32767,32767,32767,32767,32767,32767,32767,32767
1403549039,32767,32767,32767,32767,-48,32767,32767,32767
1403553038,32767,32767,32767,32767,32767,32767,32767,32767
1403557060,32767,32767,32767,32767,32767,32767,32767,32767
1403561038,32767,32767,32767,32767,32767,32767,32767,32767
1403565038,32767,32767,32767,32767,32767,-58,32767,32767
1403569038,32767,32767,32767,32767,32767,32767,32767,32767
1403573038,32767,-4,32767,-4,32767,32767,-80,-80
1403577038,32767,32767,32767,32767,32767,32767,32767,32767
1403581038,32767,32767,32767,32767,-59,32767,32767,32767
1403585060,32767,32767,32767,32767,32767,32767,32767,32767
1403589038,32767,32767,32767,32767,32767,32767,-53,-53
1403593038,32767,32767,32767,32767,-68,-58,32767,32767
1403597038,32767,32767,32767,32767,32767,32767,32767,32767
1403601041,32767,32767,32767,32767,32767,32767,32767,32767
1403605038,32767,32767,32767,32767,-63,32767,32767,32767
1403609038,32767,32767,32767,32767,32767,32767,-73,-73
1403613060,32767,32767,32767,32767,32767,32767,32767,32767
1403617041,32767,32767,-57,32767,32767,-57,32767,32767
1403621038,32767,32767,32767,32767,32767,32767,32767,32767
1403625040,32767,32767,32767,32767,32767,32767,32767,32767
1403629038,32767,32767,32767,32767,-66,32767,-78,-78
1403633038,32767,32767,32767,32767,32767,32767,32767,32767
1403637038,32767,32767,32767,32767,32767,32767,32767,32767
1403641060,32767,32767,32767,32767,-69,-60,32767,32767
1403645041,32767,32767,32767,32767,32767,32767,32767,32767
1403649038,32767,32767,32767,32767,-48,32767,32767,32767
1403653038,32767,32767,32767,32767,32767,32767,32767,32767
1403657038,32767,32767,32767,32767,32767,32767,32767,32767
1403661038,32767,32767,32767,32767,32767,32767,32767,32767
1403665038,32767,32767,32767,32767,32767,-73,-71,-71
1403669058,32767,32767,32767,32767,32767,32767,32767,32767
1403673038,32767,32767,32767,32767,-48,32767,32767,32767
1403677041,32767,32767,32767,32767,32767,32767,32767,32767
1403681038,32767,-28,32767,-28,32767,32767,-63,-63
1403685040,32767,32767,32767,32767,32767,32767,32767,32767
1403689039,32767,32767,32767,32767,-73,-63,32767,32767
1403693041,32767,32767,32767,32767,32767,32767,32767,32767
1403697058,32767,32767,32767,32767,-48,32767,32767,32767
1403701038,32767,32767,32767,32767,32767,32767,-76,-76
1403705038,32767,32767,32767,32767,32767,32767,32767,32767
1403709038,32767,32767,32767,32767,32767,32767,32767,32767
1403713038,32767,32767,32767,32767,32767,-69,32767,32767
1403717040,32767,32767,32767,32767,32767,32767,32767,32767
1403721038,32767,32767,32767,32767,-48,32767,-80,-80
1403725059,32767,32767,32767,32767,32767,32767,32767,32767
1403729038,32767,32767,32767,32767,32767,32767,32767,32767
1403733038,32767,32767,32767,32767,32767,32767,32767,32767
1403737038,32767,32767,32767,32767,-69,-60,32767,32767
1403741038,32767,32767,32767,32767,32767,32767,32767,32767
1403745039,32767,32767,32767,32767,32767,32767,32767,32767
1403749038,32767,32767,32767,32767,-67,32767,32767,32767
1403753060,32767,32767,32767,32767,32767,32767,-56,-56
1403757041,32767,32767,32767,32767,32767,32767,32767,32767
1403761039,32767,32767,32767,32767,32767,-60,32767,32767
1403765038,32767,32767,32767,32767,32767,32767,32767,32767
1403769039,32767,32767,32767,32767,32767,32767,32767,32767
1403773038,32767,32767,32767,32767,-70,32767,-57,-57
1403777038,32767,32767,32767,32767,32767,32767,32767,32767
1403781060,32767,32767,32767,32767,32767,32767,32767,32767
1403785038,32767,-24,32767,-24,-69,32767,32767,32767
1403789038,32767,32767,32767,32767,32767,-57,-39,-39
1403793038,32767,32767,32767,32767,32767,32767,32767,32767
1403797040,32767,32767,32767,32767,-63,32767,32767,32767
1403813039,32767,32767,32767,32767,32767,-61,-85,-85
1403817038,32767,32767,-47,32767,-48,32767,32767,32767
1403821040,32767,32767,32767,32767,32767,32767,32767,32767
1403825038,32767,32767,32767,32767,32767,32767,32767,32767
1403829041,32767,32767,32767,32767,32767,32767,32767,32767
1403833038,32767,32767,32767,32767,-68,32767,32767,32767
1403837059,32767,32767,32767,32767,32767,-88,32767,32767
1403841038,32767,32767,32767,32767,-48,32767,32767,32767
1403845038,32767,32767,32767,32767,32767,32767,-62,-62
1403849039,32767,32767,32767,32767,32767,32767,32767,32767
1403853840,32767,32767,32767,32767,32767,32767,32767,32767
1403857839,32767,32767,32767,32767,32767,-66,32767,32767
1403861838,32767,32767,32767,32767,32767,32767,32767,32767
1403865838,32767,32767,32767,32767,-56,32767,-73,-73
1403869838,32767,32767,32767,32767,32767,32767,32767,32767
1403873838,32767,32767,32767,32767,32767,32767,32767,32767
1403877840,32767,32767,32767,32767,-64,32767,32767,32767
1403881838,32767,32767,32767,32767,32767,-69,-48,-48
1403885838,32767,32767,32767,32767,32767,32767,32767,32767
1403901838,32767,32767,32767,32767,32767,32767,32767,32767
1403905841,32767,32767,32767,32767,32767,32767,-99,-99
1403909838,32767,32767,32767,32767,32767,-87,32767,32767
1403913838,32767,32767,32767,32767,32767,32767,32767,32767
1403917838,32767,32767,32767,32767,-63,32767,32767,32767
1403921838,32767,32767,32767,32767,32767,32767,32767,32767
1403925838,32767,32767,32767,32767,32767,32767,32767,32767
1403929838,32767,32767,32767,32767,-66,-56,32767,32767
1403933840,32767,32767,32767,32767,32767,32767,32767,32767
1403937838,32767,32767,32767,32767,32767,32767,-68,-68
1403941838,32767,32767,32767,32767,-66,32767,32767,32767
1403945838,32767,32767,32767,32767,32767,32767,32767,32767
1403949838,32767,32767,32767,32767,32767,32767,32767,32767
1403953838,32767,32767,32767,32767,32767,-60,-42,-42
1403957838,32767,32767,32767,32767,32767,32767,32767,32767
1403961838,32767,32767,32767,32767,32767,32767,32767,32767
1403965838,32767,32767,32767,32767,-68,32767,32767,32767
1403969838,32767,32767,32767,32767,32767,32767,32767,32767
1403973838,32767,32767,32767,32767,32767,32767,-53,-53
1403977839,32767,32767,32767,32767,-67,-58,32767,32767
1403981841,32767,32767,32767,32767,32767,32767,32767,32767
1403985838,32767,32767,32767,32767,32767,32767,32767,32767
1403989841,32767,32767,32767,32767,-86,32767,32767,32767
1403993838,32767,-23,32767,-23,32767,32767,-64,-64
1403997838,32767,32767,32767,32767,32767,32767,32767,32767
1404001838,32767,32767,32767,32767,32767,-64,32767,32767
1404005839,32767,32767,32767,32767,32767,32767,32767,32767
1404009838,32767,32767,32767,32767,32767,32767,32767,32767
1404013838,32767,32767,32767,32767,-86,32767,32767,32767
1404017838,32767,32767,-55,32767,32767,32767,32767,32767
1404021841,32767,32767,32767,32767,32767,32767,32767,32767
1404025838,32767,32767,32767,32767,-69,-60,32767,32767
1404029838,32767,32767,32767,32767,32767,32767,-76,-76
1404033838,32767,32767,32767,32767,32767,32767,32767,32767
1404037840,32767,32767,32767,32767,-62,32767,32767,32767
1404041838,32767,32767,32767,32767,32767,32767,32767,32767
1404045838,32767,32767,32767,32767,32767,32767,-48,-48
1404049841,32767,32767,32767,32767,32767,-57,32767,32767
1404053838,32767,32767,32767,32767,32767,32767,32767,32767
1404057838,32767,32767,32767,32767,32767,32767,32767,32767
1404061838,32767,32767,32767,32767,-65,32767,32767,32767
1404065838,32767,32767,32767,32767,32767,32767,-60,-60
1404069841,32767,32767,32767,32767,32767,32767,32767,32767
1404073838,32767,32767,32767,32767,-66,-57,32767,32767
1404077838,32767,32767,32767,32767,32767,32767,32767,32767
1404081838,32767,32767,32767,32767,32767,32767,32767,32767
1404085838,32767,32767,32767,32767,-62,32767,-68,-68
1404089838,32767,32767,32767,32767,32767,32767,32767,32767
1404093838,32767,32767,32767,32767,32767,32767,32767,32767
1404097839,32767,-25,32767,-25,32767,32767,32767,32767
1404101841,32767,32767,32767,32767,32767,32767,32767,32767
1404105838,32767,32767,32767,32767,32767,-88,32767,32767
1404109838,32767,32767,32767,32767,32767,32767,32767,32767
1404113838,32767,32767,32767,32767,-73,32767,32767,32767
1404117838,32767,32767,32767,32767,32767,32767,32767,32767
1404121838,32767,32767,32767,32767,32767,32767,-80,-80
1404125838,32767,32767,32767,32767,-69,-60,32767,32767
1404129840,32767,32767,32767,32767,32767,32767,32767,32767
1404133840,32767,32767,32767,32767,32767,32767,32767,32767
1404137838,32767,32767,32767,32767,-70,32767,-45,-45
1404141838,32767,32767,32767,32767,32767,32767,32767,32767
1404145838,32767,32767,32767,32767,32767,32767,32767,32767
1404149838,32767,32767,32767,32767,32767,-57,32767,32767
1404153840,32767,32767,32767,32767,32767,32767,32767,32767
1404157838,32767,32767,32767,32767,32767,32767,-59,-59
1404161838,32767,32767,32767,32767,-86,32767,32767,32767
1404165839,32767,32767,32767,32767,32767,32767,32767,32767
1404169838,32767,32767,32767,32767,32767,32767,32767,32767
1404173838,32767,32767,32767,32767,-86,-63,32767,32767
1404177840,32767,32767,32767,32767,32767,32767,-78,-78
1404181838,32767,32767,32767,32767,32767,32767,32767,32767
1404185838,32767,32767,32767,32767,-85,32767,32767,32767
1404189839,32767,32767,32767,32767,32767,32767,32767,32767
1404193838,32767,32767,32767,32767,32767,32767,32767,32767
1404197838,32767,32767,32767,32767,32767,-63,32767,32767
1404201838,32767,-20,32767,-20,32767,32767,32767,32767
1404213840,32767,32767,32767,32767,32767,32767,32767,32767
1404217838,32767,32767,-55,32767,32767,32767,32767,32767
1404221838,32767,32767,32767,32767,-86,-59,32767,32767
1404225838,32767,32767,32767,32767,32767,32767,32767,32767
1404229838,32767,32767,32767,32767,32767,32767,-59,-59
1404233838,32767,32767,32767,32767,-67,32767,32767,32767
1404237839,32767,32767,32767,32767,32767,32767,32767,32767
1404241838,32767,32767,32767,32767,32767,32767,32767,32767
1404245838,32767,32767,32767,32767,32767,-63,32767,32767
1404249838,32767,32767,32767,32767,32767,32767,-64,-64
1404253838,32767,32767,32767,32767,32767,32767,32767,32767
1404257838,32767,32767,32767,32767,-69,32767,32767,32767
1404261838,32767,32767,32767,32767,32767,32767,32767,32767
1404265840,32767,32767,32767,32767,32767,32767,32767,32767
1404269838,32767,32767,32767,32767,-66,-57,-68,-68
1404273839,32767,32767,32767,32767,32767,32767,32767,32767
1404277838,32767,32767,32767,32767,32767,32767,32767,32767
1404281840,32767,32767,32767,32767,-86,32767,32767,32767
1404286638,32767,32767,32767,32767,32767,32767,32767,32767
1404290639,32767,32767,32767,32767,32767,-53,32767,32767
1404294639,32767,32767,32767,32767,32767,32767,32767,32767
1404298639,32767,32767,32767,32767,32767,32767,32767,32767
1404302640,32767,32767,32767,32767,-70,32767,-56,-56
1404306639,32767,-20,32767,-20,32767,32767,32767,32767
1404310641,32767,32767,32767,32767,32767,32767,32767,32767
1404314638,32767,32767,32767,32767,-69,-60,32767,32767
1404318688,32767,32767,32767,32767,32767,32767,32767,32767
1404322641,32767,32767,32767,32767,32767,32767,-68,-68
1404326638,32767,32767,32767,32767,-66,32767,32767,32767
1404330639,32767,32767,32767,32767,32767,32767,32767,32767
1404334640,32767,32767,32767,32767,32767,32767,32767,32767
1404338638,32767,32767,32767,32767,32767,-60,-36,-36
1404342638,32767,32767,32767,32767,32767,32767,32767,32767
1404346638,32767,32767,32767,32767,32767,32767,32767,32767
1404350638,32767,32767,32767,32767,-84,32767,32767,32767
1404354638,32767,32767,32767,32767,32767,32767,32767,32767
1404358638,32767,32767,32767,32767,32767,32767,32767,32767
1404362638,32767,32767,32767,32767,-73,-64,-84,-84
1404366638,32767,32767,32767,32767,32767,32767,32767,32767
1404370638,32767,32767,32767,32767,32767,32767,32767,32767
1404374639,32767,32767,32767,32767,-83,32767,32767,32767
1404378638,32767,32767,32767,32767,32767,32767,32767,32767
1404382638,32767,32767,32767,32767,32767,32767,32767,32767
1404386638,32767,32767,32767,32767,32767,-58,32767,32767
1404390638,32767,32767,32767,32767,32767,32767,32767,32767
1404394639,32767,32767,32767,32767,32767,32767,-59,-59
1404398639,32767,32767,32767,32767,-70,32767,32767,32767
1404402640,32767,32767,32767,32767,32767,32767,32767,32767
1404406638,32767,32767,32767,32767,32767,32767,32767,32767
1404414640,32767,32767,32767,32767,32767,-58,-73,-73
1404418640,32767,32767,-62,32767,32767,32767,32767,32767
1404422638,32767,32767,32767,32767,-84,32767,32767,32767
1404426638,32767,32767,32767,32767,32767,32767,32767,32767
1404430638,32767,32767,32767,32767,32767,32767,-40,-40
1404434638,32767,32767,32767,32767,32767,32767,32767,32767
1404438638,32767,32767,32767,32767,32767,-83,32767,32767
1404442639,32767,32767,32767,32767,32767,32767,32767,32767
1404446640,32767,32767,32767,32767,-66,32767,32767,32767
1404450638,32767,32767,32767,32767,32767,32767,32767,32767
1404454638,32767,32767,32767,32767,32767,32767,-75,-75
1404458638,32767,32767,32767,32767,-69,-60,32767,32767
1404462638,32767,32767,32767,32767,32767,32767,32767,32767
1404466638,32767,32767,32767,32767,32767,32767,32767,32767
1404470639,32767,32767,32767,32767,-68,32767,32767,32767
1404474640,32767,32767,32767,32767,32767,32767,32767,32767
1404478638,32767,32767,32767,32767,32767,32767,32767,32767
1404482639,32767,32767,32767,32767,32767,-60,32767,32767
1404486639,32767,32767,32767,32767,32767,32767,32767,32767
1404490639,32767,32767,32767,32767,32767,32767,-79,-79
1404494638,32767,32767,32767,32767,-84,32767,32767,32767
1404498638,32767,32767,32767,32767,32767,32767,32767,32767
1404502638,32767,32767,32767,32767,32767,32767,32767,32767
1404506641,32767,32767,32767,32767,-64,-54,-50,-50
1404510638,32767,32767,32767,32767,32767,32767,32767,32767
1404514639,32767,-23,32767,-23,32767,32767,32767,32767
1404518638,32767,32767,32767,32767,-57,32767,32767,32767
1404522638,32767,32767,32767,32767,32767,32767,32767,32767
1404526638,32767,32767,32767,32767,32767,32767,-62,-62
1404530638,32767,32767,32767,32767,32767,-60,32767,32767
1404534638,32767,32767,32767,32767,32767,32767,32767,32767
1404538667,32767,32767,32767,32767,32767,32767,32767,32767
1404542638,32767,32767,32767,32767,-59,32767,32767,32767
1404546638,32767,32767,32767,32767,32767,32767,-70,-70
1404550638,32767,32767,32767,32767,32767,32767,32767,32767
1404554638,32767,32767,32767,32767,-73,-64,32767,32767
1404558638,32767,32767,32767,32767,32767,32767,32767,32767
1404562638,32767,32767,32767,32767,32767,32767,32767,32767
1404566638,32767,32767,32767,32767,-84,32767,32767,32767
1404570638,32767,32767,32767,32767,32767,32767,32767,32767
1404574641,32767,32767,32767,32767,32767,32767,32767,32767
1404578638,32767,32767,32767,32767,32767,-69,-63,-63
1404582639,32767,32767,32767,32767,32767,32767,32767,32767
1404586640,32767,32767,32767,32767,-69,32767,32767,32767
1404590638,32767,32767,32767,32767,32767,32767,32767,32767
1404594641,32767,32767,32767,32767,32767,32767,32767,32767
1404598638,32767,32767,32767,32767,-55,32767,-72,-72
1404602638,32767,32767,32767,32767,32767,-85,32767,32767
1404606642,32767,32767,32767,32767,32767,32767,32767,32767
1404610638,32767,32767,32767,32767,-64,32767,32767,32767
1404626638,32767,32767,32767,32767,32767,-84,32767,32767
1404630639,32767,32767,32767,32767,32767,32767,32767,32767
1404634638,32767,32767,32767,32767,-64,32767,-46,-46
1404638640,32767,32767,32767,32767,32767,32767,32767,32767
1404642640,32767,32767,32767,32767,32767,32767,32767,32767
